,aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation,partial_agonist_desc,partial_agonist_aidname,agonist_desc,agonist_aidname,antagonist_desc,antagonist_aidname
1107,663605,Confirmatory,Displacement of [3H]N-methylspiperone from human dopamine D2 receptor by liquid scintillation counting,"Title: Benzothiazoles as probes for the 5HT1A receptor and the serotonin transporter (SERT): a search for new dual-acting agents as potential antidepressants._||_Abstract: The synthesis and evaluation of several benzothiazole-based compounds are described in an attempt to identify novel dual-acting 5HT(1A) receptor and SERT inhibitors as new antidepressants. Binding affinities at the 5HT(1A) receptor and the serotonin transporter do not appear to be congruent and other areas of the binding sites would need to be explored in order to improve binding simultaneously at both sites. Compounds 20 and 23 show moderate binding affinity at the 5HT(1A) receptor and the SERT site and thus, have the potential to be further explored as dual-acting agents. In addition, compound 20 binds with low affinity to the dopamine transporter (DAT), the norepinephrine transporter (NET) and 5HT(2C) receptor, which are desirable properties as selectivity for SERT (and not DAT or NET) is associated with an absence of cardiovascular side effects.",43,ChEMBL,CHEMBL2037965,20180921,62857|6918314|57390694|57390695|57399432|57402951|60165411|60165412|60165413|60165416|60165418|60165535|60165537|60165539|60165541|60165543|60165545|60165681|60167166|60167309|60167310|60167451|60167452,103455044|103771065|136921694|136921695|136938019|136944460|160668453|160668454|160668455|160673762|160673763|160673764|160679051|160679067|160679068|160679069|160679070|160679071|160684431|160695234|160695246|160700613|160705914,1813,,P14416,Curation Efforts|Research and Development,22520153,0,,P14416,9606.0,,,,0,0,0,0,0,0
1108,670170,Literature-derived,Displacement of [3H]Methylspiperone from dopamine D2 receptor at 10 uM,"Title: Synthesis and antidepressant activity of arylalkanol-piperidine derivatives as triple reuptake inhibitors._||_Abstract: A series of arylalkanol-piperidine derivatives was synthesized, and their triple reuptake inhibition and in vivo activities have been evaluated. Among them, compounds 2a, 2j, 2k, 2m and 2n exhibited high potency for 5-HT, NA and DA transporters. Optimized compounds 2j and 2m showed significant reduction of immobility time compared to that of vehicle in the mouse tail suspension test (TST) test at doses ranging from 10 to 50 mg/kg po, and were not generally motor stimulants at 50 mg/kg dose. In addition, compounds 2j and 2m displayed desirable pharmacokinetic properties in SD rats.",43,ChEMBL,CHEMBL2050796,20180922,45102009|66572162|66572393|66572397|66572399,160668927|160668928|160674238|160679565|160690319,1813,,P14416,Curation Efforts|Research and Development,22608762,0,,P14416,,,,,0,0,0,0,0,0
1113,675147,Confirmatory,Displacement of [3H]raclopride from human D2L receptor expressed in HEK293 cells,"Title: Chemoenzymatic synthesis and evaluation of 3-azabicyclo[3.2.0]heptane derivatives as dopaminergic ligands._||_Abstract: New 3-azabicyclo[3.2.0]heptane derivatives were synthesized using a multicomponent reaction. Racemic compounds were efficiently resolved by kinetic resolution with immobilized lipase B of Candida antarctica (Novozym 435). The obtained compounds demonstrated greater binding affinity at D(2L) and D(3) dopamine receptors compared to D(1) binding sites, and individual enantiomers of the same compound possessed distinct affinities.",43,ChEMBL,CHEMBL2066740,20180922,681|6005|46850462|46850464|70684338|70684339|70686493|70686494|70686495|70688594|70690651|70690652|70690653|70692801|70692802|70696888,103167211|103167911|160674824|160674825|160680203|160680204|160680205|160680206|160685515|160690995|160690996|160690997|160696402|160696403|160696404|160707003,1813,,P14416,Curation Efforts|Research and Development,22846798,0,,P14416,9606.0,45.0,,,0,0,0,0,0,0
1122,697984,Literature-derived,Binding affinity to D2 receptor,Title: A straightforward approach for engineering efficacy and selectivity at GPCRs.,43,ChEMBL,CHEMBL2167039,20180923,12461787,163334553,1813,,P14416,Curation Efforts|Research and Development,22809299,0,,P14416,,,,,0,0,0,0,0,0
1125,697990,Confirmatory,Displacement of [125I]-IABN from D2 receptor,Title: A straightforward approach for engineering efficacy and selectivity at GPCRs.,43,ChEMBL,CHEMBL2167045,20180923,10454026|10456166,103356575|103402070,1813,,P14416,Curation Efforts|Research and Development,22809299,0,,P14416,,,,,0,0,0,0,0,0
1140,699939,Confirmatory,Displacement of [125I]IABN from human D2L receptor expressed in HEK293 cells after 60 mins by gamma counting analysis,"Title: Molecular determinants of selectivity and efficacy at the dopamine D3 receptor._||_Abstract: The dopamine D3 receptor (D3R) has been implicated in substance abuse and other neuropsychiatric disorders. The high sequence homology between the D3R and D2R, especially within the orthosteric binding site (OBS) that binds dopamine, has made the development of D3R-selective compounds challenging. Here, we deconstruct into pharmacophoric elements a series of D3R-selective substituted-4-phenylpiperazine compounds and use computational simulations and binding and activation studies to dissect the structural bases for D3R selectivity and efficacy. We find that selectivity arises from divergent interactions within a second binding pocket (SBP) separate from the OBS, whereas efficacy depends on the binding mode in the OBS. Our findings reveal structural features of the receptor that are critical to selectivity and efficacy that can be used to design highly D3R-selective ligands with targeted efficacies. These findings are generalizable to other GPCRs in which the SBP can be targeted by bitopic or allosteric ligands.",43,ChEMBL,CHEMBL2168000,20180923,1346|851833|9859120|10354670|10454026|10456166|12461787|15356306|19871273|44203057|53248299|53248300|58358826,103169108|103196922|103356575|103402070|163313965|163324236|163327704|163327705|163327706|163329505|163334553|163334704|163334705,1813,,P14416,Curation Efforts|Research and Development,22632094,0,,P14416,9606.0,45.0,,,0,0,0,0,0,0
1141,699991,Literature-derived,Inhibition of dopamine D2L receptor at 10 uM by radioligand binding assay,"Title: 3-Oxoisoindoline-1-carboxamides: potent, state-dependent blockers of voltage-gated sodium channel Na(V)1.7 with efficacy in rat pain models._||_Abstract: The voltage-gated sodium channel Na(V)1.7 is believed to be a critical mediator of pain sensation based on clinical genetic studies and pharmacological results. Clinical utility of nonselective sodium channel blockers is limited due to serious adverse drug effects. Here, we present the optimization, structure-activity relationships, and in vitro and in vivo characterization of a novel series of Na(V)1.7 inhibitors based on the oxoisoindoline core. Extensive studies with focus on optimization of Na(V)1.7 potency, selectivity over Na(V)1.5, and metabolic stability properties produced several interesting oxoisoindoline carboxamides (16A, 26B, 28, 51, 60, and 62) that were further characterized. The oxoisoindoline carboxamides interacted with the local anesthetics binding site. In spite of this, several compounds showed functional selectivity versus Na(V)1.5 of more than 100-fold. This appeared to be a combination of subtype and state-dependent selectivity. Compound 28 showed concentration-dependent inhibition of nerve injury-induced ectopic in an ex vivo DRG preparation from SNL rats. Compounds 16A and 26B demonstrated concentration-dependent efficacy in preclinical behavioral pain models. The oxoisoindoline carboxamides series described here may be valuable for further investigations for pain therapeutics.",43,ChEMBL,CHEMBL2168245,20180923,44540282|44544347,163317225|163324074,1813,,P14416,Curation Efforts|Research and Development,22770500,0,,P14416,,,,,0,0,0,0,0,0
1147,708458,Literature-derived,Inhibition of radioligand binding to human dopamine D2 receptor at 10 uM,"Title: Orally active metabotropic glutamate subtype 2 receptor positive allosteric modulators: structure-activity relationships and assessment in a rat model of nicotine dependence._||_Abstract: Compounds that modulate metabotropic glutamate subtype 2 (mGlu(2)) receptors have the potential to treat several disorders of the central nervous system (CNS) including drug dependence. Herein we describe the synthesis and structure-activity relationship (SAR) studies around a series of mGlu(2) receptor positive allosteric modulators (PAMs). The effects of N-substitution (R(1)) and substitutions on the aryl ring (R(2)) were identified as key areas for SAR exploration (Figure 3). Investigation of the effects of varying substituents in both the isoindolinone (2) and benzisothiazolone (3) series led to compounds with improved in vitro potency and/or efficacy. In addition, several analogues exhibited promising pharmacokinetic (PK) properties. Furthermore, compound 2 was shown to dose-dependently decrease nicotine self-administration in rats following oral administration. Our data, showing for the first time efficacy of an mGlu(2) receptor PAM in this in vivo model, suggest potential utility for the treatment of nicotine dependence in humans.",43,ChEMBL,CHEMBL2183957,20180923,46182736|46182745,124957985|124967323,1813,,P14416,Curation Efforts|Research and Development,23009245,0,,P14416,9606.0,,,,0,0,0,0,0,0
1152,710405,Literature-derived,Inhibition of radioligand binding to D2L receptor at 10 uM,"Title: Identification of small molecule inhibitors of amyloid β-induced neuronal apoptosis acting through the imidazoline I(2) receptor._||_Abstract: Aberrant activation of signaling pathways plays a pivotal role in central nervous system disorders, such as Alzheimer's disease (AD). Using a combination of virtual screening and experimental testing, novel small molecule inhibitors of tPA-mediated extracellular signal-regulated kinase (Erk)1/2 activation were identified that provide higher levels of neuroprotection from Aβ-induced apoptosis than Memantine, the most recently FDA-approved drug for AD treatment. Subsequent target deconvolution efforts revealed that they all share low micromolar affinity for the imidazoline I(2) receptor, while being devoid of any significant affinity to a list of AD-relevant targets, including the N-methyl-d-aspartate receptor (NMDAR), acetylcholinesterase (AChE), and monoamine oxidase B (MAO-B). Targeting the imidazoline I(2) receptor emerges as a new mechanism of action to inhibit tPA-induced signaling in neurons for the treatment of AD and other neurodegenerative diseases.",43,ChEMBL,CHEMBL2183693,20200625,2760009|3158580|71455493,163324936|163328381|163331919,1813,,P14416,Curation Efforts|Research and Development,23098038,0,,P14416,,,,,0,0,0,0,0,0
1153,711580,Confirmatory,Inhibition of human dopamine D2 receptor,Title: Synopsis of some recent tactical application of bioisosteres in drug design.,43,ChEMBL,CHEMBL2208721,20180924,3559|10200496,103167216|163318559,1813,,P14416,Curation Efforts|Research and Development,21413808,0,,P14416,9606.0,,,,0,0,0,0,0,0
1158,712706,Literature-derived,Displacement of [3H]N-methylspiperone from human recombinant D2 receptor at 10 uM after 1.5 hrs by microbeta scintillation counting analysis,"Title: From α4β2 Nicotinic Ligands to the Discovery of σ1 Receptor Ligands: Pharmacophore Analysis and Rational Design._||_Abstract: Comparative analyses of the pharmacophoric elements required for σ1 and nicotinic ligands led to the identification of a potent and selective σ1 ligand (15). Compound 15 displayed high selectivity for the σ1 receptor (Ki, σ1 = 4.1 nM, Ki, σ2 = 1312 nM) with moderate binding affinity for the DAT (Ki = 373 nM) and NET (Ki = 203 nM) in the PDSP broad screening panel of common CNS neurotransmitter transporters and receptors. The key finding in this present work is that a subtle structural modifica tion could be used as a tool to switch a ligand's selectivity between nAChRs and sigma receptors.",43,ChEMBL,CHEMBL2210557,20200625,56949640|71452172,163313928|163318446,1813,,P14416,Curation Efforts|Research and Development,23641311,0,,P14416,9606.0,,,,0,0,0,0,0,0
